id,event_cause,event_type,status,priority,requires_road_closure,corridor,veh_type,police_station,zone,junction,latitude,longitude,description,start_datetime,closed_datetime,start_hour,closure_flag,on_corridor,near_24h_cap,desc_highway,desc_multiple,desc_signal,duration_min
FKID000593,construction,unplanned,active,High,False,IRR(Thanisandra road),not_applicable,Ashok Nagar,Unknown,Unknown,12.9378462,77.6349705,"ನಿಯರ್ ಈಜಿಪುರ siganl ವಾಟರ್ loging ಆಗುತಿದು,, ಸದರಿ ಫ್ಲೈ ಓವರ್ ಕಾಂಟ್ರಾಕ್ಟ್ ರವರು ನೀರು ಹರಿದು ಹೋಗಲು ರೋಡ್ ಸಮನಾಗಿ ಮಾಡಲು ರೋಡ್ ಕಟಿಂಗ್ ಮಾಡಿದ್ದು,,, ಸಂಚಾರ ಸುಗಮ ವಾಗಿದೆ. Sir [PERSON] ಟ್ರಾಫಿಕ್. Ps ಲಿಮಿಟ್",2024-02-06 21:18:07.178+00,,21.0,False,True,False,False,False,False,
FKID000594,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jayanagara,Unknown,Unknown,12.917534,77.5761933,battery down sangm circle to [LOCATION] stop,2024-03-10 02:08:58.517+00,,2.0,False,False,False,False,False,False,
FKID000595,vehicle_breakdown,unplanned,closed,High,False,West of Chord Road,truck,Magadi Road,Unknown,Unknown,12.9747841,77.5486991,,2024-03-10 00:08:27.283+00,,0.0,False,True,False,False,False,False,
FKID000596,pot_holes,unplanned,active,High,False,Magadi Road,not_applicable,Magadi Road,Unknown,Unknown,12.9750397,77.5522543,,2024-02-06 21:21:19.377+00,,21.0,False,True,False,False,False,False,
FKID000597,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,heavy_vehicle,Yeshwanthpura,Unknown,Unknown,13.0286023,77.5361493,STARTING PROBEL VACCUME LOCK AAGIDE,2024-03-10 03:51:02.209+00,2024-03-10 05:56:51.583211+00,3.0,False,True,False,False,False,False,125.82290351666667
FKID000598,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Pulikeshinagar(F.Town),Unknown,Unknown,12.9875809,77.619241,Yes,2024-02-06 22:39:39.884+00,2024-02-06 23:31:11.668027+00,22.0,False,False,False,False,False,False,51.529733783333334
FKID000599,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Chamarajpet,Unknown,Unknown,12.9614333,77.5606533,,2024-02-06 21:29:36.014+00,2024-02-06 21:33:20.354981+00,21.0,False,True,False,False,False,False,3.73901635
FKID000600,pot_holes,unplanned,active,High,False,Magadi Road,not_applicable,Magadi Road,Unknown,Unknown,12.9750969,77.5522369,,2024-02-06 21:29:08.958+00,,21.0,False,True,False,False,False,False,
FKID000601,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Banaswadi,Unknown,Unknown,12.9932058,77.6619145,BMTC ಟೈರು ಫಸ್ಟ್ ಆಗಿದೆ,2024-02-06 22:24:16.609+00,,22.0,False,False,False,False,False,False,
FKID000602,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Basavanagudi,Unknown,Unknown,12.9405829,77.5742938,Vechile breakdown dm junction twrds arumugam circle traffic little bit slow sir,2024-02-06 22:34:10.739+00,,22.0,False,False,False,False,False,False,
FKID000603,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,High ground,Unknown,Unknown,12.9876225,77.5945968,,2024-02-06 23:19:42.132+00,,23.0,False,False,False,False,False,False,
FKID000604,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Whitefield,Unknown,Unknown,12.9436333,77.7471783,Bus break down varthur college towards varthur ps,2024-02-07 01:42:39.444+00,2024-02-07 02:01:02.399472+00,1.0,False,False,False,False,False,False,18.3825912
FKID000605,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,heavy_vehicle,Yeshwanthpura,Unknown,Unknown,13.0299352,77.5366387,Starting problem sir near Cmti signel from [LOCATION],2024-02-07 02:47:40.423+00,2024-02-07 02:55:34.458302+00,2.0,False,True,False,False,False,False,7.900588366666667
FKID000606,pot_holes,unplanned,active,High,False,Old Madras Road,not_applicable,Jeevanbheemanagar,Unknown,Unknown,12.9839548,77.6403761,width and depth,2024-03-10 03:54:32.509+00,,3.0,False,True,False,False,False,False,
FKID000607,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Halasuru Gate,Unknown,Unknown,12.9636898,77.5847108,BMTC bus off road @ SJP junction towrds S14 trfice no problem madam,2024-02-07 04:09:55.668+00,,4.0,False,True,False,False,False,False,
FKID000608,others,unplanned,closed,High,False,ORR East 2,not_applicable,K.R. Pura,Unknown,Unknown,13.0016955,77.6792426,[PERSON],2024-02-07 04:48:39.936+00,2024-02-16 04:30:15.07758+00,4.0,False,True,True,False,False,False,12941.585693
FKID000609,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Banashankari,Unknown,Unknown,12.9163228,77.570324,Bmtc bus starting problem sir traffic slow movements sir,2024-02-07 04:10:22.184+00,2024-02-07 04:25:09.797615+00,4.0,False,False,False,False,False,False,14.79356025
FKID000610,vehicle_breakdown,unplanned,closed,High,False,Hennur Main Road,heavy_vehicle,Hennuru,Unknown,Unknown,13.0413323,77.6224696,Tyer puncher,2024-02-07 04:38:21.517+00,2024-02-07 06:18:57.501962+00,4.0,False,True,False,False,False,False,100.59974936666667
FKID000611,others,unplanned,active,High,True,Old Madras Road,not_applicable,Halasur,Unknown,Unknown,12.9752206,77.6256805,hgv vehicle  battery low,2024-03-10 04:22:14.737+00,,4.0,True,True,False,False,False,False,
FKID000612,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,others,Kamakshipalya,Unknown,Unknown,12.9857333,77.5266267,n,2024-03-10 03:59:18.657+00,2024-03-10 05:41:52.713044+00,3.0,False,True,False,False,False,False,102.56760073333334
FKID000613,pot_holes,unplanned,active,High,False,Old Madras Road,not_applicable,Jeevanbheemanagar,Unknown,Unknown,12.9839284,77.6405645,width and depth,2024-03-10 03:55:18.732+00,,3.0,False,True,False,False,False,False,
FKID000614,others,unplanned,active,High,False,Bellary Road 1,not_applicable,R.T. Nagar,Unknown,Unknown,13.0246483,77.5852377,Due to fueal drain,2024-02-07 04:51:20.191+00,,4.0,False,True,False,False,False,False,
FKID000615,others,unplanned,closed,High,False,Magadi Road,not_applicable,Kamakshipalya,Unknown,Unknown,12.9858915,77.5264086,n,2024-03-10 04:31:04.775+00,2024-03-10 07:07:56.861624+00,4.0,False,True,False,False,False,False,156.8681104
FKID000616,others,unplanned,closed,High,False,CBD 2,not_applicable,Cubbon Park,Central Zone 2,PoliceTimmaiahCircle(GPO),12.9818243,77.5952978,Vehicle starting problem...,2023-12-23 22:47:18.788+00,2024-02-07 06:54:42.279676+00,22.0,False,True,True,False,False,False,65287.39152793333
FKID000617,pot_holes,unplanned,closed,High,False,CBD 2,not_applicable,Cubbon Park,Unknown,Unknown,12.9834253,77.5950206,Champer plate damage,2024-02-07 06:53:26.848+00,2024-03-26 22:08:51.506062+00,6.0,False,True,True,False,False,False,70035.4109677
FKID000618,pot_holes,unplanned,closed,High,False,ORR West 1,not_applicable,J.P. Nagar,South Zone 1,Delmia-Jayanagar,12.9063895,77.5953074,,2023-12-30 05:16:06.301+00,2024-03-10 04:47:07.608472+00,5.0,False,True,True,False,False,False,102211.0217912
FKID000619,others,unplanned,active,High,False,ORR West 1,not_applicable,J.P. Nagar,Unknown,Unknown,12.9063944,77.5917062,BWSSB chamber open,2024-03-10 04:44:46.119+00,,4.0,False,True,False,False,False,False,
FKID000620,congestion,unplanned,closed,High,False,ORR North 2,not_applicable,Kodigehalli,Unknown,Unknown,13.0448582,77.5816721,BWSSB AND KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,2024-02-07 04:43:56.187+00,,4.0,False,True,False,False,False,False,
FKID000621,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Byatarayanapura,Unknown,Unknown,12.9558641,77.5463576,Brek down,2024-02-07 04:52:10.724+00,,4.0,False,True,False,False,False,False,
FKID000622,vehicle_breakdown,unplanned,closed,High,False,Hennur Main Road,heavy_vehicle,K.G. Halli,Unknown,Unknown,13.0406715,77.6219368,Tyer puncher,2024-02-07 04:36:30.337+00,,4.0,False,True,False,False,False,False,
FKID000623,others,unplanned,closed,High,False,ORR North 1,not_applicable,Banaswadi,Unknown,Unknown,13.019261,77.6558323,Current off,2024-02-07 06:53:40.838+00,2024-02-07 07:58:48.018557+00,6.0,False,True,False,False,False,False,65.11967595
FKID000624,others,unplanned,closed,High,False,Old Airport Road,not_applicable,Jeevanbheemanagar,Unknown,Unknown,12.9634736,77.6417093,Disel pipe cut,2024-02-07 07:15:13.192+00,2024-02-23 07:21:01.884719+00,7.0,False,True,True,False,False,False,23045.811545316665
FKID000625,vehicle_breakdown,unplanned,closed,High,True,CBD 2,lcv,Shivajinagar,Unknown,Unknown,12.9839379,77.5977188,God upload right side sir traffic not problem sir,2024-02-07 07:37:23.513+00,,7.0,True,True,False,False,False,False,
FKID000626,water_logging,unplanned,active,High,False,ORR West 1,not_applicable,J.P. Nagar,Unknown,Unknown,12.9054146,77.5856761,open the drenese 24th main 15th cross junction Open near Nandini  hotel jp nagar abstraction to traffic.,2024-03-10 04:48:58.85+00,,4.0,False,True,False,False,False,False,
FKID000627,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Electronic City,Unknown,Unknown,12.8182782,77.6899311,Starting problem sir [PHONE],2024-02-07 06:13:46.575+00,,6.0,False,False,False,False,False,False,
FKID000628,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,No Police Station,Unknown,Unknown,13.0633558,77.4578239,Off road towards city near madhanayakanahalli main track traffic normal moving sir,2024-02-07 05:44:47.757+00,,5.0,False,False,False,False,False,False,
FKID000629,construction,planned,closed,High,False,ORR East 2,not_applicable,HAL Old Airport,Unknown,Unknown,12.9694928,77.700667,[LOCATION] towards [PERSON] and [PERSON] towards [LOCATION] traffic movement will be slow due to [LOCATION] station work,2024-02-06 21:13:31.498+00,,21.0,False,True,False,False,False,False,
FKID000630,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jayanagara,Unknown,Unknown,12.9170147,77.5841208,BMTC gear box problem sir,2024-02-07 08:55:06.117+00,,8.0,False,False,False,False,False,False,
FKID000631,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Chamarajpet,Unknown,Unknown,12.9627,77.5653883,side alli ide traffic no problem sir,2024-03-10 04:55:48.993+00,2024-03-10 05:42:25.702239+00,4.0,False,True,False,False,False,False,46.61182065
FKID000632,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Peenya,Unknown,Unknown,13.0473308,77.5011321,Peenya flyover outgoing [LOCATION] station on flyover HGV off road vehicles one side moving towards nelamangala.,2024-02-07 11:55:57.819+00,2024-02-07 12:37:39.010567+00,11.0,False,False,False,False,False,False,41.68652611666666
FKID000633,vehicle_breakdown,unplanned,closed,High,False,Varthur Road,bmtc_bus,Whitefield,Unknown,Unknown,12.9560094,77.7279445,ready to 30 minutes,2024-03-10 05:10:21.599+00,2024-03-10 05:48:09.709238+00,5.0,False,True,False,False,False,False,37.8018373
FKID000634,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Thalagattapura,Unknown,Unknown,12.8883535,77.5620501,vehicle off roaded due to technical reason,2024-03-10 05:17:55.147+00,2024-03-10 07:16:03.054413+00,5.0,False,False,False,False,False,False,118.13179021666666
FKID000635,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,K.R. Pura,Unknown,Unknown,13.0083988,77.6957918,Vehicle front tyre blast towards hoskote,2024-02-07 17:25:21.645+00,2024-02-07 18:24:12.283387+00,17.0,False,False,False,False,False,False,58.84397311666667
FKID000636,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,private_car,Sadashivanagar,Unknown,Unknown,13.0014249,77.5837935,[PERSON] to cauvery,2024-02-07 18:53:13.143+00,2024-02-07 19:33:35.940144+00,18.0,False,True,False,False,False,False,40.3799524
FKID000637,construction,planned,closed,Low,True,Non-corridor,not_applicable,Jalahalli,North Zone 1,Unknown,13.05331416,77.55094528,White Topping work from [LOCATION] to [LOCATION].,2023-12-11 12:05:46+00,,,True,False,False,False,False,False,
FKID000638,others,unplanned,closed,High,False,CBD 2,not_applicable,Cubbon Park,Unknown,Unknown,12.9834332,77.5950398,Chamber plate damaged placed a barricade,2024-02-07 19:26:43.183+00,2024-02-13 21:17:32.303522+00,19.0,False,True,True,False,False,False,8750.818675366667
FKID000639,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,ksrtc_bus,Chamarajpet,Unknown,Unknown,12.9674234,77.5681024,,2024-03-10 05:33:16.766+00,,5.0,False,False,False,False,False,False,
FKID000640,water_logging,unplanned,closed,High,False,CBD 2,not_applicable,Cubbon Park,Central Zone 2,CoffeeBoardJunc,12.9832542,77.5960755,[LOCATION] working,2024-01-02 22:14:12.086+00,2024-02-07 19:28:33.687902+00,22.0,False,True,True,False,False,False,51674.3600317
FKID000641,others,unplanned,closed,High,False,Mysore Road,not_applicable,Chamarajpet,Central Zone 2,SirsiCircle,12.9610652,77.5592214,Vehicle battery problem,2024-01-17 20:41:00.612+00,2024-03-10 05:41:12.448479+00,20.0,False,True,True,False,False,False,75420.19727465
FKID000642,water_logging,unplanned,active,Low,False,Non-corridor,not_applicable,HAL Old Airport,Unknown,Unknown,12.9365224,77.7037577,[LOCATION] village towords Bhoganhalli junction Drainage water flowing. Slow movement at [LOCATION] junction towords [LOCATION].,2024-02-07 21:05:13.098+00,,21.0,False,False,False,False,False,False,
FKID000643,road_conditions,unplanned,active,High,False,Bannerghata Road,not_applicable,J.P. Nagar,Unknown,Unknown,12.9022491,77.6009868,Near Bilekahalli bwssb work in progress so traffic moving slowly from [PERSON] to gd mara junction sir,2024-02-07 21:07:02.877+00,,21.0,False,True,False,False,False,False,
FKID000644,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,private_bus,Mahadevapura,Unknown,Unknown,12.9864507,77.73138,School bus off road,2024-02-07 21:20:37.188+00,,21.0,False,False,False,False,False,False,
FKID000645,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,heavy_vehicle,Yelahanka,Unknown,Unknown,13.1305823,77.615127,HGV breakdown at near [LOCATION] gate towards airport due to starting problem sir,2024-02-07 19:11:18.705+00,,19.0,False,True,False,False,False,False,
FKID000646,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Peenya,Unknown,Unknown,13.0454386,77.5020767,[LOCATION] flyover cleaning work progress on near [LOCATION] on flyover towards city traffic normal moving sir,2024-02-07 20:51:58.144+00,2024-02-07 23:59:41.398917+00,20.0,False,False,False,False,False,False,187.72091528333334
FKID000647,pot_holes,unplanned,closed,High,False,Bellary Road 2,not_applicable,Yelahanka,Unknown,Unknown,13.1028933,77.5997786,Potholes at kogilu junction sir,2024-02-07 19:40:17.998+00,2024-02-27 12:47:03.629495+00,19.0,False,True,True,False,False,False,28386.76052491667
FKID000648,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,R.T. Nagar,Unknown,Unknown,12.99572,77.5960333,Yes,2024-02-07 19:27:16.631+00,,19.0,False,False,False,False,False,False,
FKID000649,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Halasur,Unknown,Unknown,12.9769594,77.6202004,,2024-03-10 05:47:47.55+00,,5.0,False,False,False,False,False,False,
FKID000650,vehicle_breakdown,unplanned,closed,High,False,Hennur Main Road,heavy_vehicle,Hennuru,Unknown,Unknown,13.044785,77.6266483,,2024-02-07 22:10:03.484+00,2024-02-07 23:42:21.016439+00,22.0,False,True,False,False,False,False,92.29220731666666
FKID000651,road_conditions,unplanned,closed,Low,False,Non-corridor,not_applicable,Upparpet,Unknown,Unknown,12.9798573,77.5816369,ಈ ಪಾರ್ಟ್ ಹೋಲ್ ನಿಂದ ಟ್ರಾಫಿಕ್ ಗೆ [PERSON] ಆಗುತ್ತಿದೆ ಸರ್. ದ್ವಿಚಕ್ರ ವಾಹನಗಳು ಈ ಗುಂಡಿಗೆ ಬಿದ್ದು ನಿಯಂತ್ರಣ ತಪ್ಪಿ ಆಕ್ಸಿಡೆಂಟ್ಗಳು ಸಂಭವಿಸುತ್ತಿವೆ  ಸರ್,2024-02-07 22:23:25.651+00,2024-04-09 10:05:39.336447+00,22.0,False,False,True,False,False,False,88542.22809078333
FKID000652,vehicle_breakdown,unplanned,closed,High,False,Bannerghata Road,bmtc_bus,Mico Layout,Unknown,Unknown,12.9016245,77.601047,Infrontof royalok bmtc bus off road due to tyre got puncher have left side no problem to traffic from hsbc to [LOCATION] junction sir,2024-02-07 22:16:07.931+00,,22.0,False,True,False,False,False,False,
FKID000653,pot_holes,unplanned,closed,Low,False,Non-corridor,not_applicable,Mahadevapura,Unknown,Unknown,13.0043228,77.7567049,[LOCATION] water pipe leakage slow moving traffic kadugodi towards Village,2024-02-07 22:08:08.784+00,2024-02-23 18:55:43.007671+00,22.0,False,False,True,False,False,False,22847.570394516668
FKID000654,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,lcv,Jalahalli,Unknown,Unknown,13.0391136,77.542641,Starting problem near [LOCATION] towards [LOCATION] circle traffic one side moving sir,2024-02-07 23:10:34.953+00,,23.0,False,True,False,False,False,False,
FKID000655,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Upparpet,Unknown,Unknown,12.9775418,77.5742287,ಖಾಸಗಿ ಸ್ಲೀಪರ್ ಬಸ್ ಗೇರ್ ಬ್ಲಾಕ್ ಆಗಿ ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ,2024-03-10 06:14:23.988+00,2024-03-10 07:03:00.536358+00,6.0,False,False,False,False,False,False,48.6091393
FKID000656,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,ksrtc_bus,Chamarajpet,Unknown,Unknown,12.959592,77.5620312,bus offroad due to joint cut,2024-03-10 04:11:30.088+00,,4.0,False,True,False,False,False,False,
FKID000657,accident,unplanned,closed,Low,False,Non-corridor,unknown,K.S. Layout,Unknown,Unknown,12.9011982,77.5443666,Date 25/03/2026 ರಂದು ಉತ್ತರಹಳ್ಳಿ ರಸ್ತೆಯಿಂದ ಚಿನ್ನ ಸಂದ್ರ ಕಡೆಗೆ  ಹೋಗುವ ನಾಯಿ ಅಡ್ಡ ಬಂದು ನನ್ನ ಕಾರನ್ನು,2024-02-07 23:35:47.409+00,2024-02-07 23:40:08.886595+00,23.0,False,False,False,False,False,False,4.357959916666667
FKID000658,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,lcv,Halasuru Gate,Unknown,Unknown,12.9667804,77.5874869,[LOCATION] ಕ್ಕೆ ತೊಂದ್ರೆ ಆಗತಾ ಇದೆ...,2024-02-07 23:13:12.801+00,2024-02-07 23:17:13.766967+00,23.0,False,True,False,False,False,False,4.0160994500000005
FKID000659,pot_holes,unplanned,closed,Low,False,Non-corridor,not_applicable,Upparpet,Central Zone 2,K R Circle,12.9767709,77.5835862,Palthis is vvip rote its very  dangerous of pothole immediately action sir or madam thank u,2024-01-08 21:51:52.274+00,2024-02-07 23:29:49.331106+00,21.0,False,False,True,False,False,False,43297.95095176667
FKID000660,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jeevanbheemanagar,Unknown,Unknown,12.9714146,77.6582129,BEML junction,2024-02-08 01:31:43.54+00,,1.0,False,False,False,False,False,False,
FKID000661,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Mahadevapura,Unknown,Unknown,13.0097918,77.7591575,SLOW moving traffic Seegehalli gate  towards kadugodi,2024-02-07 23:38:35.322+00,,23.0,False,False,False,False,False,False,
FKID000662,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Wilson Garden,Unknown,Unknown,12.9563287,77.5914733,Joint cut,2024-02-08 00:31:18.374+00,,0.0,False,False,False,False,False,False,
FKID000663,vehicle_breakdown,unplanned,closed,High,False,Hennur Main Road,heavy_vehicle,Hennuru,Unknown,Unknown,13.0414178,77.6231794,Airlock,2024-02-08 01:27:32.269+00,,1.0,False,True,False,False,False,False,
FKID000664,others,unplanned,closed,High,False,Tumkur Road,not_applicable,Peenya,Unknown,Unknown,13.0391876,77.5193964,[LOCATION] flyover cleaning work progress on [LOCATION] circle on flyover towards city traffic normal sir,2024-02-08 00:15:55.584+00,2024-02-08 21:59:42.205403+00,0.0,False,True,False,False,False,False,1303.7770233833332
FKID000665,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,private_car,Jalahalli,Unknown,Unknown,13.0377318,77.5418233,Starting problem near CQAE gate MES ring road towards [LOCATION] traffic one side moving sir,2024-02-07 22:58:34.018+00,,22.0,False,True,False,False,False,False,
FKID000666,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Upparpet,Unknown,Unknown,12.9804733,77.5794236,Front wheel left side  punctured traffic is  normal sir,2024-02-07 23:30:00.784+00,,23.0,False,False,False,False,False,False,
FKID000667,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,truck,R.T. Nagar,Unknown,Unknown,13.0259455,77.5855367,Near CBI traffic moment normal,2024-02-07 23:13:46.593+00,,23.0,False,True,False,False,False,False,
FKID000668,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Wilson Garden,Unknown,Unknown,12.9427928,77.5974063,,2024-03-10 06:59:26.933+00,2024-03-10 07:41:26.271181+00,6.0,False,False,False,False,False,False,41.98896968333334
FKID000669,others,unplanned,active,High,True,Hosur Road,not_applicable,Adugodi,Unknown,Unknown,12.9498164,77.6058462,ದೇವಸ್ಥಾನದ ಪ್ರಸಾದ ಹಂಚಿಕೆ ಮಾಡಲಾಗುತ್ತಿದೆ,2024-02-08 01:47:37.091+00,,1.0,True,True,False,False,False,False,
FKID000670,water_logging,unplanned,closed,High,False,Hosur Road,not_applicable,Ashok Nagar,Unknown,CMP GateJunc,12.9576764,77.6059609,ನಮಸ್ತೆ ಸರ್ ಬಿಡಬ್ಲ್ಯೂ ಎಸ್ ಎಸ್ ಬಿ ರವರ ವಾಟರ್ ಲಿಕೇಜ್ ಸಮಸ್ಯೆ ಇದೆ,2024-01-28 21:50:01.868+00,2024-02-08 01:46:58.977846+00,21.0,False,True,True,False,False,False,14636.951830766666
FKID000671,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,others,Magadi Road,Unknown,Unknown,12.9584214,77.5542999,due to starting problems,2024-03-10 05:41:14.796+00,,5.0,False,True,False,False,False,False,
FKID000672,others,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,Unknown,Unknown,13.0414067,77.5462717,Break gam and petrol empty,2024-01-31 21:57:52.307+00,2024-02-08 01:58:08.319147+00,21.0,False,True,True,False,False,False,10320.266869116665
FKID000673,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Cubbon Park,Unknown,Unknown,12.976579,77.5888679,,2024-03-10 07:07:12.65+00,2024-03-10 08:46:38.448623+00,7.0,False,False,False,False,False,False,99.42997704999999
FKID000674,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Bellandur,Unknown,Unknown,12.9096044,77.6762233,local fair going on huge crowd that's why traffic slow movement until 11pm,2024-03-10 07:25:47.403+00,2024-03-11 21:12:54.038661+00,7.0,False,False,True,False,False,False,2267.11059435
FKID000675,others,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,Unknown,Unknown,13.0415604,77.5470832,[PERSON] empty,2024-02-08 01:58:10.685+00,2024-04-06 06:33:50.403755+00,1.0,False,True,True,False,False,False,83795.66197925
FKID000676,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Halasuru Gate,Unknown,Unknown,12.9636778,77.585023,Vehical break down,2024-02-08 03:07:01.062+00,2024-02-08 03:56:11.38673+00,3.0,False,True,False,False,False,False,49.17207883333333
FKID000677,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,lcv,Yeshwanthpura,Unknown,Unknown,13.0287687,77.5376981,vehicle uploaded in CMT outgoing clech problem vehicle side nalli ide sir,2024-03-10 05:56:53.189+00,,5.0,False,True,False,False,False,False,
FKID000678,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,K.R. Pura,Unknown,Unknown,13.016855,77.7037633,punchare only half an hour ready sir traffic normal moving sir,2024-03-10 06:20:28.459+00,,6.0,False,False,False,False,False,False,
FKID000679,others,unplanned,closed,High,True,IRR(Thanisandra road),not_applicable,Adugodi,Unknown,Unknown,12.93008,77.6219487,Fly over construction 1 hour road close,2024-02-08 03:22:59.079+00,2024-03-03 05:32:53.540479+00,3.0,True,True,True,False,False,False,34689.907691316665
FKID000680,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,auto,Magadi Road,Unknown,Unknown,12.9612781,77.5588938,vehicle breakdown,2024-03-10 08:35:22.367+00,,8.0,False,True,False,False,False,False,
FKID000681,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,lcv,Yeshwanthpura,Unknown,Unknown,13.0292386,77.5365365,One side traffic movement,2024-02-08 04:24:44.508+00,2024-02-08 04:32:06.78781+00,4.0,False,True,False,False,False,False,7.371330166666667
FKID000682,construction,unplanned,active,High,False,ORR North 1,not_applicable,Hennuru,Unknown,Unknown,13.0377313,77.6265336,[PERSON] ನಡೆಯುತ್ತಿರುವ ಕಾರಣ ಬ್ಯಾರಕ್ಗೆಟ್ ನಿಂದ ರಸ್ತೆ ಅರ್ಧ ಭಾಗ [LOCATION] ಸರ್,2024-02-08 03:28:54.362+00,,3.0,False,True,False,False,False,False,
FKID000683,others,unplanned,active,Low,False,Non-corridor,not_applicable,Mahadevapura,Unknown,Unknown,12.9925593,77.7125964,Auto waiting on itpl main road for filling LPG traffic no problem,2024-02-08 03:45:10.456+00,,3.0,False,False,False,False,False,False,
FKID000684,vehicle_breakdown,unplanned,closed,High,False,Varthur Road,lcv,Whitefield,Unknown,Unknown,12.9558203,77.7157905,Engine problem 30 minutes to repair,2024-02-08 04:22:14.183+00,2024-02-08 05:21:31.586755+00,4.0,False,True,False,False,False,False,59.29006258333333
FKID000685,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,Chamarajpet,Unknown,Unknown,12.9806035,77.5707879,Diesel nile,2024-02-08 04:28:19.101+00,2024-02-08 04:44:05.815599+00,4.0,False,False,False,False,False,False,15.77857665
FKID000686,congestion,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,Unknown,Unknown,13.0431668,77.5570694,Auto gyas problem sir,2024-02-08 03:26:11.652+00,,3.0,False,True,False,False,False,False,
FKID000687,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Magadi Road,Unknown,Unknown,12.9843071,77.5541767,LGV off road,2024-02-08 01:45:16.927+00,,1.0,False,False,False,False,False,False,
FKID000688,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Magadi Road,Unknown,Unknown,12.9843207,77.5542729,LGV off road,2024-02-08 01:47:08.089+00,,1.0,False,False,False,False,False,False,
FKID000689,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,K.R. Pura,Unknown,Unknown,13.0084613,77.6943781,vahical breakdown near ganesh temple k r purma to hoskote air,2024-03-10 09:33:33.281+00,,9.0,False,False,False,False,False,False,
FKID000690,construction,unplanned,active,High,False,ORR North 2,not_applicable,Kodigehalli,Unknown,Unknown,13.0445549,77.5829215,BWSSB work at [LOCATION] hebbal circle to bhadrapp layout sir traffic slow moving sir,2024-02-08 04:36:42.828+00,,4.0,False,True,False,False,False,False,
